title,actor,actress,genre,budget,revenue,imdb_score,success
Terminator 3: La rebelión de las máquinas,Arnold Schwarzenegger,Nick Stahl,Acción,200000000,435000000,6.2,1
Los descendientes 3,Dove Cameron,Cameron Boyce,Familia,15000000,0,7.7,0
La fiesta de las salchichas,Seth Rogen,Kristen Wiig,Aventura,19000000,140705322,5.749,1
Takluk: Lahad Datu,Syafiq Kyle,Kamal Adli,Bélica,1955146,5800981,8.5,1
Los tres mosqueteros: Milady,François Civil,Vincent Cassel,Aventura,39000000,21730766,6.428,0
X-Men: Fénix oscura,Sophie Turner,James McAvoy,Ciencia ficción,200000000,252442974,6.0,1
Juego de ladrones 2: Pantera,Gerard Butler,O'Shea Jackson Jr.,Acción,0,0,0.0,0
La escuela del bien y del mal,Sofia Wylie,Sophia Anne Caruso,Fantasía,0,0,7.1,0
El método Williams,Will Smith,Aunjanue Ellis-Taylor,Drama,50000000,39400000,7.654,0
Terminator 3: La rebelión de las máquinas,Arnold Schwarzenegger,Nick Stahl,Acción,200000000,435000000,6.2,1
Los descendientes 3,Dove Cameron,Cameron Boyce,Familia,15000000,0,7.7,0
Takluk: Lahad Datu,Syafiq Kyle,Kamal Adli,Bélica,1955146,5800981,8.5,1
The Human Centipede 2 (Full Sequence),Laurence R. Harvey,Ashlynn Yennie,Drama,0,170323,4.8,1
Nosferatu,Bill Skarsgård,Nicholas Hoult,Terror,0,0,0.0,0
Вычислитель,Евгений Миронов,Vinnie Jones,Suspense,2200000,0,4.9,0
Taxi Driver,Robert De Niro,Jodie Foster,Crimen,1900000,28579636,8.1,1
Fireheart,Olivia Cooke,Kenneth Branagh,Animación,0,0,7.2,0
Locas en apuros,Ashley Park,Sherry Cola,Comedia,20000000,15800000,6.665,0
Focus,Will Smith,Margot Robbie,Romance,50100000,153962963,6.878,1
Carrie,Sissy Spacek,Piper Laurie,Terror,1800000,33800000,7.3,1
Jumanji: Bienvenidos a la jungla,Dwayne Johnson,Kevin Hart,Aventura,90000000,995339117,6.825,1
La bruja,Anya Taylor-Joy,Ralph Ineson,Terror,3500000,40423945,6.968,1
Predators,Adrien Brody,Topher Grace,Ciencia ficción,40000000,127200000,6.27,1
The Tomorrow War 2,Chris Pratt,Yvonne Strahovski,Acción,0,0,0.0,0
El cuartel secreto,Owen Wilson,Michael Peña,Acción,0,0,6.48,0
Mascotas 2,Patton Oswalt,Kevin Hart,Aventura,80000000,429434163,7.0,1
De leerling,Halina Reijn,Thijs Boermans,Drama,0,0,4.2,0
Las vacaciones de una chiflada familia americana,Chevy Chase,Beverly D'Angelo,Comedia,15000000,61400000,7.111,1
Habitación en Roma,Elena Anaya,Natasha Yarovenko,Drama,0,844281,6.409,1
Ocean's Eleven. Hagan juego,George Clooney,Matt Damon,Suspense,85000000,450717150,7.4,1
Los mercenarios,Sylvester Stallone,Jason Statham,Suspense,80000000,274470394,6.246,1
동창회의 목적 3,Lee Min-wook,Ji Eun-seo,Drama,0,0,5.3,0
Ajuste de cuentas (Muzzle),Aaron Eckhart,Stephen Lang,Acción,0,7807,6.461,1
Miedo profundo,Mădălina Ghenea,Ed Westwick,Terror,0,0,5.473,0
Hasta que llegó su hora,Claudia Cardinale,Henry Fonda,Drama,5000000,5380118,8.288,1
Encadenados,Cary Grant,Ingrid Bergman,Suspense,2000000,24500000,7.7,1
El retorno de las brujas 2,Bette Midler,Sarah Jessica Parker,Fantasía,30000000,0,7.233,0
Alerta Amber,Hayden Panettiere,Tyler James Williams,Suspense,0,0,6.992,0
Los aristogatos,Phil Harris,Eva Gabor,Animación,4000000,191000000,7.292,1
Deep Blue Sea,Thomas Jane,Saffron Burrows,Acción,60000000,164700000,5.976,1
El ritual,Rafe Spall,Arsher Ali,Terror,1000000,1786396,6.246,1
Una proposición indecente,Robert Redford,Demi Moore,Romance,38000000,266614059,6.4,1
La belleza de las cosas,Johan Widerberg,Marika Lagercrantz,Drama,0,0,6.5,0
Cazafantasmas: Más allá,Mckenna Grace,Finn Wolfhard,Fantasía,75000000,204334455,7.4,1
Dragones: El regalo de Furia Nocturna,Jay Baruchel,Gerard Butler,Animación,0,0,7.169,0
Depredador 2,Danny Glover,Gary Busey,Ciencia ficción,35000000,57120318,6.3,1
Togo,Willem Dafoe,Julianne Nicholson,Aventura,0,0,8.15,0
Silip,Sarsi Emmanuelle,Maria Isabel Lopez,Terror,0,0,5.6,0
Infierno azul,Blake Lively,Óscar Jaenada,Terror,17000000,119100000,6.35,1
Super Nacho,Jack Black,Ana de la Reguera,Comedia,35000000,99300000,6.471,1
Beezel,LeJon Woods,Bob Gallagher,Terror,0,0,6.3,0
28 días después,Cillian Murphy,Naomie Harris,Terror,8000000,85700000,7.2,1
Sin perdón,Clint Eastwood,Gene Hackman,Western,14400000,159157447,7.914,1
Dumbo,Edward Brophy,Margaret Wright,Animación,812000,1600000,7.0,1
Megaboa,Eric Roberts,Michelle Elizabeth O'Shea,Acción,0,0,6.4,0
La tapadera,Tom Cruise,Jeanne Tripplehorn,Drama,42000000,270248367,6.736,1
Van Helsing,Hugh Jackman,Kate Beckinsale,Terror,160000000,300257475,6.372,1
Mortal Kombat,Robin Shou,Linden Ashby,Acción,18000000,122195920,5.851,1
El gran hotel Budapest,Ralph Fiennes,F. Murray Abraham,Comedia,30000000,174600318,8.1,1
La princesa prometida,Cary Elwes,Robin Wright,Aventura,16000000,30900000,7.679,1
Underworld: Guerras de sangre,Kate Beckinsale,Theo James,Fantasía,35000000,81093313,5.881,1
Dragon Ball Z: La Batalla de los Dioses,Masako Nozawa,Koichi Yamadera,Animación,0,50461371,6.8,1
Matrix Revolutions,Keanu Reeves,Laurence Fishburne,Aventura,150000000,424988211,6.727,1
The Babysitter,Alicia Silverstone,Jeremy London,Drama,0,0,5.2,0
劇場版「鬼滅の刃」無限城編,下野紘,Natsuki Hanae,Animación,0,0,0.0,0
Psicosis,Anthony Perkins,Janet Leigh,Terror,806947,32000000,8.4,1
Calígula,Malcolm McDowell,Teresa Ann Savoy,Drama,17500000,23400000,6.0,1
Night Has Fallen,Gerard Butler,Desconocido,Acción,0,0,0.0,0
El banquero,Anthony Mackie,Samuel L. Jackson,Drama,0,0,7.632,0
"Karate Kid II, la historia continúa",Ralph Macchio,Pat Morita,Aventura,13000000,115103979,6.3,1
Klaus,Jason Schwartzman,J.K. Simmons,Animación,0,0,8.239,0
Silencio desde el mal,Ryan Kwanten,Amber Valletta,Terror,20000000,22217407,6.433,1
Los Hermanos Menendez,Lyle Menendez,Erik Menendez,Documental,0,0,7.313,0
Alerta roja,Dwayne Johnson,Ryan Reynolds,Acción,160000000,178143,6.8,0
Toy Story Toons: Vacaciones en Hawái,Tom Hanks,Tim Allen,Animación,0,0,7.0,0
Tomorrowland: El mundo del mañana,Britt Robertson,George Clooney,Aventura,190000000,209200000,6.3,1
Monstruos contra alienígenas,Reese Witherspoon,Seth Rogen,Animación,175000000,381509870,6.2,1
Amigos pasajeros,Lil Rel Howery,Yvonne Orji,Comedia,0,0,7.09,0
Batman,Jack Nicholson,Michael Keaton,Fantasía,35000000,411348924,7.23,1
Misión imposible,Tom Cruise,Jon Voight,Aventura,80000000,457696391,7.0,1
El extra navideño del Bebé Jefazo,JP Karliak,Pierce Gagnon,Animación,0,0,6.7,0
Kabit,Angela Morena,Josef Elizalde,Drama,0,0,4.8,0
Robots,Ewan McGregor,Robin Williams,Animación,75000000,262511490,6.5,1
Noche de paz,Joel Kinnaman,Kid Cudi,Acción,0,0,6.253,0
Robots,Ewan McGregor,Robin Williams,Animación,75000000,262511490,6.5,1
Noche de paz,Joel Kinnaman,Kid Cudi,Acción,0,0,6.253,0
Top Gunner: Danger Zone,Michael Paré,Jack Pearson,Acción,0,0,5.9,0
Barbarian,Georgina Campbell,Bill Skarsgård,Terror,4500000,45400000,6.826,1
A Silent Voice,Miyu Irino,Saori Hayami,Animación,0,30504476,8.4,1
Rambo: Acorralado Parte II,Sylvester Stallone,Richard Crenna,Acción,44000000,300400432,6.6,1
El lado dulce de la traición,Giovanna Lancellotti,Leandro Lima,Drama,0,0,6.2,0
Camino sangriento 4: El origen,Jennifer Pudavick,Tenika Davis,Terror,3000000,0,5.7,0
Península,강동원,이정현,Terror,17000000,42698327,6.8,1
Viuda negra,Scarlett Johansson,Florence Pugh,Acción,200000000,379751131,7.2,1
Alvin y las ardillas,Jason Lee,David Cross,Comedia,60000000,361366633,5.808,1
Inexpertos,Mason Thames,Ramon Reed,Comedia,0,0,6.2,0
Los mercenarios 2,Sylvester Stallone,Jason Statham,Acción,100000000,314975955,6.3,1
El alucinante mundo de Norman,Kodi Smit-McPhee,Tucker Albrizzi,Familia,60000000,107139399,6.991,1
Mulán,刘亦菲,Donnie Yen,Aventura,200000000,69965374,6.873,0
Vidas perfectas,Anne Hathaway,Jessica Chastain,Suspense,0,2681023,7.0,1
Bikeriders. La ley del asfalto,Austin Butler,Jodie Comer,Crimen,40000000,35625207,6.778,0
The Lovely Bones,Saoirse Ronan,Mark Wahlberg,Fantasía,65000000,93600000,7.076,1
Anarchy: La noche de las bestias,Frank Grillo,Carmen Ejogo,Terror,9000000,111928365,6.6,1
ＴＨＥ　レイプマン４,沖田浩之,速水 今日子,Comedia,0,0,4.0,0
La boda de mi mejor amiga,Kristen Wiig,Maya Rudolph,Comedia,32500000,288383523,6.5,1
El golpe,Paul Newman,Robert Redford,Comedia,5500000,159616327,8.0,1
Misión imposible: Protocolo fantasma,Tom Cruise,Paula Patton,Acción,145000000,694713380,7.091,1
Acorralado,Sylvester Stallone,Richard Crenna,Acción,15000000,125212904,7.5,1
Casper,Malachi Pearson,Christina Ricci,Fantasía,50000000,287928194,6.326,1
White Snake: Afloat,杨天翔,张喆,Animación,0,0,8.5,0
물오징어6969,Woo Yeol,So Jeong,Comedia,0,0,4.4,0
My Sex Doll Bodyguard,Pichana Yoosuk,Piamchon Damrongsunthornchai,Comedia,0,0,7.8,0
RoboCop 3,Robert John Burke,Nancy Allen,Acción,22000000,10696210,4.85,0
El último samurái,Tom Cruise,Ken Watanabe,Drama,140000000,456800000,7.6,1
La familia en el diván,Ewan McGregor,Rhys Ifans,Comedia,0,9150,5.6,1
Isi & Ossi,Lisa Vicari,Dennis Mojen,Romance,0,0,6.9,0
E.T. el extraterrestre,Henry Thomas,Drew Barrymore,Ciencia ficción,10500000,792965500,7.516,1
Jojo Rabbit,Roman Griffin Davis,Thomasin McKenzie,Comedia,14000000,82468705,8.0,1
Bohemian Rhapsody,Rami Malek,Gwilym Lee,Música,52000000,918355943,7.984,1
動物感傷の清晨,Yûsuke Fukuchi,Yun-Chih Wang,Desconocido,0,0,0.0,0
Jeepers Creepers 2,Ray Wise,Jonathan Breck,Terror,17000000,63102666,6.153,1
Gru 3. Mi villano favorito,Steve Carell,Kristen Wiig,Acción,80000000,1034800131,6.5,1
The Medium,นริลญา กุลมงคลเพชร,สวนีย์ อุทุมมา,Terror,0,7230000,7.0,1
La familia Addams: La tradición continúa,Anjelica Huston,Raúl Juliá,Comedia,47000000,48919043,7.0,1
La casa del reloj en la pared,Jack Black,Cate Blanchett,Fantasía,42000000,131523093,6.2,1
Pídeme lo que quieras,Gabriela Andrada,Mario Ermito,Romance,0,0,0.0,0
Nightcrawler,Jake Gyllenhaal,Riz Ahmed,Crimen,8500000,50300000,7.706,1
American Pie presenta: Fraternidad Beta,John White,Steve Talley,Comedia,10000000,18610260,5.7,1
Un rey supermono,Desconocido,Desconocido,Acción,0,0,5.9,0
Halloween: El final,Jamie Lee Curtis,Andi Matichak,Terror,20000000,104374176,6.101,1
Kucing Liar,Ariele Bellus,Desconocido,Drama,0,0,2.0,0
Happy Feet: Rompiendo el hielo,Elijah Wood,Robin Williams,Animación,100000000,384335608,6.195,1
El espíritu de la Navidad,Will Ferrell,Ryan Reynolds,Comedia,75000000,0,6.954,0
Alguien voló sobre el nido del cuco,Jack Nicholson,Brad Dourif,Drama,3000000,108981275,8.4,1
El gran showman,Hugh Jackman,Zac Efron,Drama,84000000,459066134,7.89,1
El exorcista: Creyente,Leslie Odom Jr.,Lidya Jewett,Terror,30000000,136284218,5.9,1
Escupiré sobre tu tumba 2,Jemma Dallender,Joe Absolom,Suspense,0,678604,6.302,1
Princesa por sorpresa 2,Anne Hathaway,Julie Andrews,Comedia,40000000,134734481,6.7,1
Peter Pan,Bobby Driscoll,Kathryn Beaumont,Animación,4000000,87400000,7.211,1
Sound of Freedom,Jim Caviezel,Mira Sorvino,Acción,14500000,250600000,8.003,1
Las colinas tienen ojos,Aaron Stanford,Kathleen Quinlan,Terror,15000000,69623713,6.43,1
Unas Navidades diferentes,Sierra McCormick,Brighton Sharbino,Familia,0,0,6.2,0
Ghost Rider: El motorista fantasma,Nicolas Cage,Eva Mendes,Suspense,110000000,228738393,5.6,1
Fast Charlie,Pierce Brosnan,Morena Baccarin,Acción,20000000,0,6.229,0
El fuego de la venganza,Denzel Washington,Dakota Fanning,Acción,70000000,130300000,7.5,1
Puñales por la espalda: El misterio de Glass Onion,Daniel Craig,Edward Norton,Comedia,40000000,13280000,7.1,0
Río 2,Jesse Eisenberg,Anne Hathaway,Animación,103000000,500200000,6.5,1
젊은 엄마,Joo In-cheol,Lee Eun-mi,Comedia,0,0,5.0,0
Los Juegos del Hambre: Sinsajo - Parte 2,Jennifer Lawrence,Josh Hutcherson,Acción,160000000,653428261,6.898,1
Valerian y la ciudad de los mil planetas,Dane DeHaan,Cara Delevingne,Aventura,177200000,225973340,6.634,1
La dama y el vagabundo,Barbara Luddy,Larry Roberts,Familia,4000000,36359037,7.12,1
Bob Esponja: Un héroe al rescate,Tom Kenny,Bill Fagerbakke,Familia,60000000,4700000,7.5,0
La jungla 2: Alerta roja,Bruce Willis,Bonnie Bedelia,Acción,70000000,240031094,7.0,1
Odio el verano,Roberto Álamo,Malena Alterio,Comedia,0,0,6.5,0
Good Boy,Gard Løkke,Katrine Lovise Øpstad Fredriksen,Terror,8500,0,6.4,0
TRON: Legacy,Jeff Bridges,Garrett Hedlund,Aventura,170000000,400062763,6.487,1
Noche en el museo: El secreto del faraón,Ben Stiller,Robin Williams,Aventura,127000000,363204635,6.22,1
Hot Girls Wanted,Stella May,Brian Omally,Documental,0,0,6.057,0
Rompiendo las reglas,Sean Faris,Amber Heard,Drama,20000000,41627431,6.8,1
Lluvia ácida,Guillaume Canet,Laetitia Dosch,Drama,0,0,5.6,0
La vida secreta de Walter Mitty,Ben Stiller,Kristen Wiig,Aventura,90000000,188133322,7.2,1
Km. 666 (Desvío al infierno),Eliza Dushku,Desmond Harrington,Terror,12600000,28650575,6.355,1
Exodus: Dioses y reyes,Christian Bale,Joel Edgerton,Aventura,140000000,268031828,5.87,1
El brillo de la televisión,Justice Smith,Brigette Lundy-Paine,Drama,10000000,5370840,6.022,0
Tiempo,Vicky Krieps,Gael García Bernal,Suspense,18000000,90146510,6.3,1
玉蒲團III官人我要,鍾真,Karen Yeung Ga-Ling,Comedia,0,0,6.4,0
Dos padres por desigual,Will Ferrell,Mark Wahlberg,Comedia,69000000,180613180,6.3,1
Invicto,Wesley Snipes,Ving Rhames,Drama,20000000,14946150,6.534,0
Mujercitas,Saoirse Ronan,Emma Watson,Drama,40000000,216600000,7.9,1
Idiocracia,Luke Wilson,Maya Rudolph,Comedia,30000000,495303,6.3,0
ยูเรนัส 2324,Becky Armstrong,Sarocha Chankimha,Romance,0,0,6.324,0
Morbius,Jared Leto,Matt Smith,Acción,75000000,167635712,6.0,1
Bienvenidos a Zombieland,Jesse Eisenberg,Woody Harrelson,Comedia,23600000,102391540,7.261,1
La pequeña,Brooke Shields,Keith Carradine,Drama,0,5786368,7.0,1
El templo,Margaret Qualley,Christopher Abbott,Drama,0,581423,6.1,1
La ciudad perdida,Sandra Bullock,Channing Tatum,Acción,74000000,192907684,6.5,1
Super rápidos y mega furiosos,Alex Ashbaugh,Dale Pavinski,Comedia,20000000,0,5.0,0
Guardianes de la Galaxia: especial felices fiestas,Chris Pratt,Dave Bautista,Comedia,0,0,7.146,0
La Familia del Barrio: La Película,Sergio Lebrija,Desconocido,Comedia,0,0,7.986,0
Greenland: El último refugio,Gerard Butler,Morena Baccarin,Acción,34000000,52300000,7.1,1
Black Hawk derribado,Josh Hartnett,Eric Bana,Acción,92000000,172989651,7.4,1
Wind River,Jeremy Renner,Elizabeth Olsen,Crimen,11000000,44998252,7.4,1
Virgen a los 40,Steve Carell,Catherine Keener,Comedia,26000000,177400000,6.403,1
Hitman,Timothy Olyphant,Dougray Scott,Acción,24000000,99965753,6.1,1
Flipped,Madeline Carroll,Callan McAuliffe,Romance,14000000,4324817,8.021,0
Lost in Translation,Bill Murray,Scarlett Johansson,Drama,4000000,119723856,7.389,1
Zum zweiten Frühstück: Heiße Liebe,Ingeborg Steinbach,Ingrid Steeger,Comedia,0,0,3.2,0
Terminator: Destino oscuro,Linda Hamilton,Arnold Schwarzenegger,Ciencia ficción,185000000,261119292,6.4,1
El único superviviente,Mark Wahlberg,Taylor Kitsch,Bélica,40000000,149295601,7.4,1
Maharaja,Vijay Sethupathi,Anurag Kashyap,Acción,0,0,8.0,0
Glass (Cristal),James McAvoy,Bruce Willis,Suspense,20000000,247000000,6.676,1
El consentimiento,Kim Higelin,Jean-Paul Rouve,Historia,3700000,4710394,6.841,1
Braven (El Leñador),Jason Momoa,Stephen Lang,Drama,5000000,854319,6.178,0
Múltiple,James McAvoy,Anya Taylor-Joy,Terror,9000000,278454358,7.344,1
La familia Addams,Oscar Isaac,Charlize Theron,Familia,40000000,204394183,6.6,1
Una mente maravillosa,Russell Crowe,Jennifer Connelly,Drama,58000000,316800000,7.858,1
Los infalibles,Inès Reg,Kévin Debonne,Comedia,0,0,6.3,0
Annabelle,Annabelle Wallis,Ward Horton,Terror,6500000,257589952,5.8,1
Sisid Marino,Ataska Mercado,Marlon Marcia,Drama,0,0,5.0,0
Vida perra,Will Ferrell,Jamie Foxx,Comedia,46000000,32000000,7.3,0
Lamborghini: El hombre detrás de la leyenda,Frank Grillo,Romano Reggiani,Drama,1709686,0,6.4,0
Escupiré sobre tu tumba,Sarah Butler,Jeff Branson,Suspense,2000000,572809,6.5,0
La niebla,Adrienne Barbeau,Hal Holbrook,Terror,1000000,21448830,6.7,1
金瓶風月,Pal Sinn Lap-man,曹查理,Drama,0,0,6.0,0
La niebla,Adrienne Barbeau,Hal Holbrook,Terror,1000000,21448830,6.7,1
金瓶風月,Pal Sinn Lap-man,曹查理,Drama,0,0,6.0,0
La Leyenda de los Chaneques,Benny Emmanuel,Emilio Treviño,Animación,1100000,0,8.383,0
Brokeback Mountain: En terreno vedado,Heath Ledger,Jake Gyllenhaal,Drama,14000000,178043761,7.797,1
No mires a los ojos,Paco León,Leonor Watling,Drama,0,0,6.452,0
"Yo, el halcón",Sylvester Stallone,Robert Loggia,Acción,25000000,16057580,6.4,0
URI- Fuerzas Especiales,Vicky Kaushal,Paresh Rawal,Acción,0,0,7.054,0
Capitana Marvel,Brie Larson,Samuel L. Jackson,Acción,152000000,1131416446,6.814,1
El planeta de los simios,Charlton Heston,Roddy McDowall,Ciencia ficción,5800000,32589624,7.6,1
Huevitos Congelados,Bruno Bichir,Carlos Espejel,Animación,0,0,7.7,0
Amanecer de los muertos,Sarah Polley,Ving Rhames,Acción,26000000,102278712,7.054,1
Rocky,Sylvester Stallone,Talia Shire,Drama,1000000,225300000,7.8,1
Noé,Russell Crowe,Jennifer Connelly,Drama,125000000,362600000,5.671,1
Campanilla: El secreto de las hadas,Mae Whitman,Lucy Hale,Animación,0,0,7.234,0
Ponyo en el acantilado,神月柚莉愛,土井洋輝,Animación,34000000,202404009,7.739,1
Spitfire Over Berlin,Kris Saddler,Tom Gordon,Bélica,0,0,5.4,0
Objetivo: Washington D.C.,Gerard Butler,Morgan Freeman,Acción,40000000,146661977,6.586,1
El bastardo,김선호,강태주,Acción,0,0,7.1,0
La LEGO película,Chris Pratt,Elizabeth Banks,Animación,60000000,470759687,7.419,1
Ghost (Más allá del amor),Patrick Swayze,Demi Moore,Fantasía,22000000,505000000,7.2,1
Los que se quedan,Paul Giamatti,Dominic Sessa,Comedia,13000000,42513270,7.715,1
Kalki 2898-AD,Amitabh Bachchan,Prabhas,Drama,75000000,141000000,6.366,1
Sígueme el rollo,Adam Sandler,Jennifer Aniston,Comedia,80000000,214945591,6.7,1
The Interview,James Franco,Seth Rogen,Acción,44000000,12342632,6.2,0
Revenge,Matilda Lutz,Kevin Janssens,Acción,2900000,938055,6.467,0
Superfumados,Seth Rogen,James Franco,Acción,27000000,101624843,6.6,1
El rey león 3: Hakuna Matata,Nathan Lane,Ernie Sabella,Familia,0,1465,6.6,1
Insidious,Patrick Wilson,Rose Byrne,Terror,1500000,100106454,6.947,1
Wanted (Se busca),James McAvoy,Morgan Freeman,Acción,75000000,342463063,6.5,1
El tiempo contigo,醍醐虎汰朗,森七菜,Animación,0,186965409,8.0,1
Trolls,Anna Kendrick,Justin Timberlake,Familia,125000000,347337803,6.64,1
Piece by Piece,Pharrell Williams,Chad Hugo,Animación,16000000,8067870,7.7,0
La memoria de un asesino,Liam Neeson,Guy Pearce,Acción,30000000,13900000,6.793,0
El imperio de los sentidos,松田暎子,藤竜也,Drama,0,0,6.6,0
Dragon Ball GT: 100 años después,Masako Nozawa,Yuko Minaguchi,Aventura,0,0,6.739,0
Animatrix,Keanu Reeves,Carrie-Anne Moss,Animación,5000000,68000000,7.18,1
Aniquilación,Natalie Portman,Jennifer Jason Leigh,Ciencia ficción,40000000,43070915,6.423,1
聊齋三集之燈草和尚,黃德斌,Pauline Chan,Terror,0,1201428,5.6,1
La primera purga: La noche de las bestias,Y'lan Noel,Lex Scott Davis,Terror,13000000,137056262,6.0,1
Terciopelo azul,Isabella Rossellini,Kyle MacLachlan,Misterio,6000000,8636706,7.6,1
La primera purga: La noche de las bestias,Y'lan Noel,Lex Scott Davis,Terror,13000000,137056262,6.0,1
Terciopelo azul,Isabella Rossellini,Kyle MacLachlan,Misterio,6000000,8636706,7.6,1
Instinto básico,Michael Douglas,Sharon Stone,Suspense,49000000,352927224,6.9,1
Maravilloso desastre,Dylan Sprouse,Virginia Gardner,Romance,25000000,6850036,6.689,0
Abducción,Ryan Masson,Highdee Kuan,Ciencia ficción,0,0,6.6,0
Rescate,Mel Gibson,Rene Russo,Acción,80000000,309492681,6.684,1
Atrapado en el tiempo,Bill Murray,Andie MacDowell,Romance,14600000,71100000,7.608,1
La Princesa y el Hechizo del Tiempo,Eliška Křenková,Natalia Germani,Familia,0,0,6.9,0
Dando la nota: aún más alto,Anna Kendrick,Brittany Snow,Comedia,29000000,287144079,6.859,1
American Pie 2,Jason Biggs,Thomas Ian Nicholas,Comedia,30000000,287553595,6.239,1
내 친구의 아내,Jeong Tae-min,Hee-jeong,Romance,0,0,5.8,0
Real Gangsters,Robert Loggia,John Savage,Drama,0,0,2.8,0
Cara a cara,John Travolta,Nicolas Cage,Acción,80000000,245700000,7.039,1
La vida es bella,Roberto Benigni,Nicoletta Braschi,Comedia,20000000,230098753,8.449,1
"Yo, yo mismo e Irene",Jim Carrey,Renée Zellweger,Comedia,51000000,149270999,6.6,1
X: noche de venganza,Viva Bianca,Hanna Mangan Lawrence,Acción,0,0,6.495,0
Freddy contra Jason,Robert Englund,Ken Kirzinger,Terror,30000000,116643421,6.064,1
Godzilla,Matthew Broderick,Jean Reno,Ciencia ficción,130000000,379014294,5.629,1
Renfield,Nicholas Hoult,Nicolas Cage,Comedia,65000000,26874347,6.5,0
Cómo perder a un chico en 10 días,Kate Hudson,Matthew McConaughey,Comedia,50000000,177500000,6.809,1
Asalto al poder,Channing Tatum,Jamie Foxx,Acción,150000000,205366737,6.5,1
El regreso de un soldado,Kevin Bacon,Tom Aldredge,Drama,0,0,7.2,0
Johnny & Clyde,Avan Jogia,Ajani Russell,Acción,0,0,5.0,0
Independence Day,Will Smith,Bill Pullman,Acción,75000000,817400891,6.9,1
