title,actor,actress,genre,budget,revenue,imdb_score,success
A.I. Inteligencia Artificial,Haley Joel Osment,Frances O'Connor,Drama,100000000,235926552,7.042,1
Damaged,Samuel L. Jackson,Kate Dickie,Acción,0,0,5.7,0
Piece by Piece,Pharrell Williams,Gwen Stefani,Animación,16000000,10591426,7.6,0
صاحبك راجل,Yassine Ben Gamra,Dorra,Desconocido,0,0,0.0,0
Biónicos,Bruno Gagliasso,Jessica Córes,Ciencia ficción,0,0,6.0,0
Cellar Door,Scott Speedman,Jordana Brewster,Suspense,0,0,6.2,0
Holocausto caníbal,Robert Kerman,Francesca Ciardi,Terror,100000,2000000,6.3,1
Los niños de Winton,Anthony Hopkins,Lena Olin,Historia,0,51437352,7.78,0
"Expiación, más allá de la pasión",James McAvoy,Keira Knightley,Drama,30000000,131016624,7.641,1
La Llorona,Raymond Cruz,Linda Cardellini,Terror,9000000,123233739,5.662,1
Alien: Resurrección,Dominique Pinon,Sigourney Weaver,Ciencia ficción,70000000,162000000,6.156,1
Café Midnight: Missing Honey,이이경,채서진,Fantasía,0,0,6.5,0
La semilla de Chucky,Brad Dourif,Jennifer Tilly,Comedia,12000000,24829644,5.45,1
El efecto mariposa,Ashton Kutcher,Amy Smart,Ciencia ficción,13000000,96800000,7.578,1
El viento se levanta,Hideaki Anno,瀧本美織,Drama,30000000,117932401,7.8,1
Noche y día,Tom Cruise,Cameron Diaz,Acción,117000000,261989769,6.22,1
American Gangster,Russell Crowe,Lymari Nadal,Drama,100000000,266500000,7.589,1
Ghost in the Shell: El alma de la máquina,Takeshi Kitano,Scarlett Johansson,Ciencia ficción,110000000,169801921,6.084,1
Pozos de ambición,Daniel Day-Lewis,Colleen Foy,Drama,25000000,77208711,8.075,1
Life (Vida),Jake Gyllenhaal,Rebecca Ferguson,Terror,58000000,100541806,6.442,1
El Arca de Noé,Rodrigo Santoro,Alice Braga,Animación,0,2162345,6.8,0
La bestia,Idris Elba,Leah Sava Jeffries,Suspense,0,56000000,6.596,0
Spiral: Saw,Chris Rock,Marisol Nichols,Terror,20000000,40618920,6.0,1
Los caballeros de la mesa cuadrada y sus locos seguidores,Graham Chapman,Connie Booth,Aventura,400000,5028948,7.802,1
Con la marea,Clayne Crawford,Frances Fisher,Suspense,0,0,6.8,0
Misión Ataque,John Abraham,Rakul Preet Singh,Acción,9600000,2600000,6.7,0
Corazones rotos,François Civil,Adèle Exarchopoulos,Romance,37315205,35754656,7.389,0
Status Update,Ross Lynch,Olivia Holt,Comedia,0,416178,7.296,0
El mañana nunca muere,Pierce Brosnan,Michelle Yeoh,Aventura,110000000,333011068,6.365,1
American History X,Edward Norton,Beverly D'Angelo,Drama,20000000,23900000,8.341,1
El Señor de los Anillos,Christopher Guard,Annette Crosbie,Aventura,4000000,30500000,6.575,1
Chungking Express,金城武,林青霞,Drama,160000,0,8.0,0
La leyenda de Tarzán,Alexander Skarsgård,Margot Robbie,Fantasía,180000000,356743061,5.908,1
Ambulance. Plan de huida,Jake Gyllenhaal,Eiza González,Suspense,40000000,52303589,6.6,1
Atómica,James McAvoy,Charlize Theron,Acción,30000000,100014025,6.429,1
S.W.A.T.: Los hombres de Harrelson,Samuel L. Jackson,Michelle Rodríguez,Acción,80000000,207700000,6.161,1
3 Idiots,Aamir Khan,Kareena Kapoor Khan,Drama,9000000,70000000,8.0,1
El extra navideño del Bebé Jefazo,JP Karliak,Jodi Benson,Animación,0,0,6.7,0
The Lovely Bones,Mark Wahlberg,Saoirse Ronan,Fantasía,65000000,93600000,7.071,1
Niña,Mickey Rourke,Bella Thorne,Suspense,0,0,6.046,0
Una historia verdadera,Richard Farnsworth,Sissy Spacek,Drama,10000000,6418028,7.723,0
Ajuste de cuentas (Muzzle),Aaron Eckhart,Leslie Black,Acción,0,7807,6.5,0
Willow,Warwick Davis,Joanne Whalley,Fantasía,35000000,57300000,7.0,1
Shrek 5,Mike Myers,Cameron Diaz,Animación,0,0,0.0,0
Un ángel en nuestras vidas,Adam Hightower,Scarlett Diamond,Drama,0,0,8.4,0
Sleepy Hollow,Johnny Depp,Christina Ricci,Drama,100000000,206071526,7.183,1
"Robin Hood, príncipe de los ladrones",Kevin Costner,Mary Elizabeth Mastrantonio,Acción,48000000,390493908,6.856,1
Campamento de verano,Eugene Levy,Diane Keaton,Comedia,10000000,2402245,5.1,0
6 en la sombra,Ryan Reynolds,Mélanie Laurent,Acción,150000000,0,6.34,0
Thelma y Louise,Harvey Keitel,Susan Sarandon,Drama,16000000,45361000,7.6,1
District 9,Sharlto Copley,Nathalie Boltt,Ciencia ficción,30000000,210888950,7.448,1
La terminal,Tom Hanks,Catherine Zeta-Jones,Comedia,60000000,219417255,7.344,1
Ballerina,Gabriel Byrne,Ana de Armas,Acción,0,0,0.0,0
Big Boys,Desconocido,Dora Madison,Drama,0,0,6.6,0
Nosotros,Winston Duke,Lupita Nyong'o,Terror,20000000,256067149,6.966,1
Dredd,Karl Urban,Olivia Thirlby,Acción,50000000,41037742,6.841,0
Barbie y La magia de pegaso,Colin Murdock,Kelly Sheridan,Animación,0,0,7.189,0
Ejército de los ladrones,Matthias Schweighöfer,Nathalie Emmanuel,Acción,30000000,46900000,6.8,1
El séptimo hijo,Jeff Bridges,Julianne Moore,Aventura,95000000,114178613,5.511,1
Señales del futuro,Nicolas Cage,Rose Byrne,Acción,50000000,155446362,6.212,1
El último mohicano,Daniel Day-Lewis,Madeleine Stowe,Acción,40000000,75505856,7.4,1
Haru en el reino de los gatos,袴田吉彦,池脇千鶴,Aventura,0,54016370,7.123,0
Infectados (Carriers),Lou Taylor Pucci,Piper Perabo,Acción,0,5805279,6.1,0
Birdman o (la inesperada virtud de la ignorancia),Michael Keaton,Emma Stone,Drama,18000000,103215094,7.461,1
Underworld: Evolution,Scott Speedman,Kate Beckinsale,Fantasía,50000000,111476513,6.6,1
Desencantada: Vuelve Giselle,Patrick Dempsey,Amy Adams,Comedia,0,0,6.7,0
Saw VIII,Matt Passmore,Hannah Emily Anderson,Terror,10000000,104223315,6.222,1
Duchess,Philip Winchester,Charlotte Kirk,Acción,0,0,6.167,0
団鬼六　美女縄化粧,大杉漣,高倉美貴,Drama,0,0,5.0,0
La brújula dorada,Daniel Craig,Nicole Kidman,Aventura,180000000,372200000,6.073,1
Cuenta conmigo,Wil Wheaton,Frances Lee McCain,Crimen,8000000,52300000,7.9,1
Te puede pasar a ti,Nicolas Cage,Bridget Fonda,Comedia,20000000,37939757,6.7,1
Destino final 4,Bobby Campo,Shantel VanSanten,Terror,40000000,186167139,5.59,1
Misión imposible 2,Tom Cruise,Thandiwe Newton,Aventura,125000000,546388108,6.125,1
El protegido,Bruce Willis,Robin Wright,Suspense,75000000,248118121,7.143,1
Road Trip (Viaje de pirados),Breckin Meyer,Amy Smart,Comedia,16000000,119754278,6.201,1
Naruto: ¡Batalla ninja en la tierra de la nieve!,Noriaki Sugiyama,Junko Takeuchi,Comedia,0,11141307,7.197,0
El ritual,Rafe Spall,Maria Erwolter,Terror,1000000,1786396,6.254,1
Robin Hood,Brian Bedford,Monica Evans,Animación,5000000,33000000,7.302,1
Criminales a la vista,Adam Sandler,Jennifer Aniston,Misterio,0,0,6.4,0
Inland Empire,Jeremy Irons,Laura Dern,Terror,15000000,4304157,7.016,0
Octopussy,Roger Moore,Maud Adams,Aventura,27500000,187500000,6.333,1
"¿Estás ahí, Dios? Soy yo, Margaret",Benny Safdie,Abby Ryder Fortson,Comedia,30000000,21800000,7.278,0
Beezel,LeJon Woods,Victoria Fratz Fradkin,Terror,0,0,6.0,0
Pozos de ambición,Daniel Day-Lewis,Colleen Foy,Drama,25000000,77208711,8.075,1
Cuatro hermanos,Mark Wahlberg,Sofía Vergara,Acción,45000000,92374674,6.8,1
Battle Royale,藤原竜也,前田亜季,Drama,4500000,30600000,7.291,1
Capitán América: El soldado de invierno,Chris Evans,Scarlett Johansson,Acción,170000000,714766572,7.658,1
Los ángeles de Charlie,Bill Murray,Cameron Diaz,Acción,92000000,264105545,5.8,1
Los caballeros de la mesa cuadrada y sus locos seguidores,Graham Chapman,Connie Booth,Aventura,400000,5028948,7.802,1
El monstruo marino,Karl Urban,Zaris-Angel Hator,Animación,0,0,7.352,0
Casper,Malachi Pearson,Christina Ricci,Fantasía,50000000,287928194,6.324,1
S.W.A.T.: Los hombres de Harrelson,Samuel L. Jackson,Michelle Rodríguez,Acción,80000000,207700000,6.161,1
Nausicaä del valle del viento,永井一郎,Sumi Shimamoto,Aventura,1000000,9016411,7.9,1
Ladronas,Philippe Katerine,Adèle Exarchopoulos,Acción,0,0,6.054,0
6 en la sombra,Ryan Reynolds,Mélanie Laurent,Acción,150000000,0,6.34,0
Sin perdón,Clint Eastwood,Frances Fisher,Western,14400000,159157447,7.914,1
TAYLOR SWIFT | THE ERAS TOUR,Mike Meadows,Taylor Swift,Música,15000000,261656269,8.2,1
Noche de paz,Joel Kinnaman,Catalina Sandino Moreno,Acción,0,0,6.198,0
Piece by Piece,Pharrell Williams,Gwen Stefani,Animación,16000000,10591426,7.6,0
Vértigo,James Stewart,Kim Novak,Misterio,2479000,7808900,8.2,1
Mr. Deeds,Adam Sandler,Winona Ryder,Comedia,50000000,171269565,5.9,1
صاحبك راجل,Yassine Ben Gamra,Dorra,Desconocido,0,0,0.0,0
La momia,Tom Cruise,Annabelle Wallis,Fantasía,125000000,409231607,5.515,1
Biónicos,Bruno Gagliasso,Jessica Córes,Ciencia ficción,0,0,6.0,0
Contacto sangriento,Jean-Claude Van Damme,Leah Ayres,Acción,1500000,65000000,7.0,1
Cellar Door,Scott Speedman,Jordana Brewster,Suspense,0,0,6.2,0
New Life,Tony Amendola,Sonya Walger,Terror,0,0,6.082,0
Bang-Jeon,김주혁,Cho Yeo-jeong,Romance,0,0,5.8,0
Adèle y el misterio de la momia,Mathieu Amalric,Louise Bourgoin,Fantasía,25000000,34604339,6.237,1
La máscara 2 (El hijo de la máscara),Jamie Kennedy,Traylor Howard,Fantasía,84000000,59918422,4.219,0
La Llorona,Raymond Cruz,Linda Cardellini,Terror,9000000,123233739,5.662,1
Historia de O,Udo Kier,Corinne Cléry,Drama,0,0,5.6,0
Blade II,Wesley Snipes,Leonor Varela,Fantasía,54000000,155010032,6.554,1
Una serie de catastróficas desdichas de Lemony Snicket,Liam Aiken,Emily Browning,Aventura,140000000,209073645,6.8,1
Café Midnight: Missing Honey,이이경,채서진,Fantasía,0,0,6.5,0
Joseph: Rey de los Sueños,Ben Affleck,Maureen McGovern,Familia,0,0,6.8,0
El viento se levanta,Hideaki Anno,瀧本美織,Drama,30000000,117932401,7.8,1
Rogue One: Una historia de Star Wars,Diego Luna,Felicity Jones,Acción,200000000,1056057273,7.493,1
El retorno del Jedi,Mark Hamill,Carrie Fisher,Aventura,32350000,572700000,7.899,1
Apolo 13,Tom Hanks,Kathleen Quinlan,Drama,52000000,355237933,7.4,1
El asesinato de Jesse James por el cobarde Robert Ford,Brad Pitt,Mary-Louise Parker,Drama,30000000,14711793,7.035,0
Cuerpo escombro,Dani Rovira,Cassandra Ciangherotti,Comedia,0,0,5.85,0
El ritual,Rafe Spall,Maria Erwolter,Terror,1000000,1786396,6.254,1
"Jarhead, el infierno espera",Jake Gyllenhaal,Riad Galayini,Drama,72000000,97076152,6.669,1
Y tu mamá también,Diego Luna,Maribel Verdú,Drama,5000000,33600000,7.4,1
Animal,Ranbir Kapoor,Rashmika Mandanna,Acción,13000000,108300000,6.3,1
Cazafantasmas,Chris Hemsworth,Kristen Wiig,Acción,144000000,229147509,5.352,1
Cuento de Navidad,Jim Carrey,Robin Wright,Animación,200000000,325286646,6.886,1
Abyss,Ed Harris,Mary Elizabeth Mastrantonio,Aventura,70000000,90000098,7.355,1
Night Has Fallen,Gerard Butler,Desconocido,Acción,0,0,0.0,0
A.I. Inteligencia Artificial,Haley Joel Osment,Frances O'Connor,Drama,100000000,235926552,7.042,1
Le llaman Bodhi,Keanu Reeves,Lori Petty,Acción,24000000,83531958,7.168,1
Rompiendo las reglas,Sean Faris,Amber Heard,Drama,20000000,41627431,6.758,1
La suerte de los Logan,Channing Tatum,Riley Keough,Comedia,29000000,48453605,6.724,1
Cuatro hermanos,Mark Wahlberg,Sofía Vergara,Acción,45000000,92374674,6.8,1
Padre no hay más que uno 4: Campanas de boda,Santiago Segura,Toni Acosta,Familia,0,14668098,6.935,0
Una aventura en Marruecos,Liam Hemsworth,Laura Dern,Romance,0,0,6.0,0
Bikeriders. La ley del asfalto,Austin Butler,Jodie Comer,Crimen,40000000,36110860,6.743,0
Attraction 3,Риналь Мухаметов,Ирина Старшенбаум,Desconocido,0,0,0.0,0
Infierno azul,Óscar Jaenada,Blake Lively,Terror,17000000,119100000,6.347,1
Sex,Jan Gunnar Røise,Siri Forberg,Drama,0,0,6.6,0
La mansión encantada,Eddie Murphy,Marsha Thomason,Suspense,90000000,182290266,5.672,1
Platoon,Charlie Sheen,Desconocido,Drama,6000000,138530565,7.743,1
Blancanieves y la leyenda del cazador,Chris Hemsworth,Kristen Stewart,Aventura,170000000,396600000,6.0,1
La increíble pero cierta historia de Caperucita Roja,Jim Belushi,Anne Hathaway,Animación,8000000,110000000,6.226,1
Saw IV,Tobin Bell,Betsy Russell,Terror,10000000,139352633,6.165,1
Un amor contra viento y marea,शाहरुख़ ख़ान,Kajol,Comedia,13200000,100000000,8.5,1
Rocky III,Sylvester Stallone,Talia Shire,Drama,17000000,269952898,6.893,1
Un sueño para ella,Colin Firth,Amanda Bynes,Comedia,20000000,50700000,6.265,1
"Clifford, el gran perro rojo",Jack Whitehall,Darby Camp,Familia,64000000,107347356,7.2,1
Oficial y caballero,Richard Gere,Debra Winger,Drama,7500000,129795554,7.018,1
Las crónicas de Spiderwick,Freddie Highmore,Sarah Bolger,Familia,90000000,164200000,6.64,1
Milagro en la celda 7,Aras Bulut İynemli,Nisa Sofiya Aksongur,Drama,10000000,28000000,8.262,1
Trampa en alta mar,Alexander Wraith,Isabel Gravitt,Terror,0,0,6.5,0
The Order,Marc Maron,Vanessa Holmes,Crimen,20000000,1970445,6.7,0
사촌여동생,Park Seon-woo,Yoo Ji-won,Drama,0,0,6.8,0
Pesadillas,Jack Black,Odeya Rush,Aventura,58000000,158261424,6.315,1
La jungla: Un buen día para morir,Bruce Willis,Юлия Снигирь,Acción,92000000,304654182,5.3,1
Estafadoras de Wall Street,Jay Oakerson,Constance Wu,Drama,20000000,157563598,6.475,1
Las ventajas de ser un marginado,Logan Lerman,Emma Watson,Drama,13000000,33384127,7.797,1
El cazador de búfalos,Nicolas Cage,Rachel Keller,Western,0,15648,5.969,0
El fundador,Michael Keaton,Linda Cardellini,Drama,15000000,24121245,7.131,1
El libro de Eli,Denzel Washington,Mila Kunis,Acción,80000000,157107755,6.788,1
Other Side of the Box,Nick Tag,Teagan Rose,Terror,0,0,6.692,0
Lost in Translation,Bill Murray,Scarlett Johansson,Drama,4000000,119723856,7.388,1
Star Trek: En la oscuridad,Chris Pine,Zoe Saldaña,Acción,190000000,467381584,7.3,1
"Lifeforce, fuerza vital",Steve Railsback,Mathilda May,Terror,25000000,11603545,6.3,0
Underworld: La rebelión de los licántropos,Bill Nighy,Rhona Mitra,Fantasía,35000000,92158961,6.528,1
Descansa en paz,Anders Danielsen Lie,Renate Reinsve,Terror,0,105046,6.0,0
Jóvenes Titanes: Misión Tokio,Greg Cipes,Tara Strong,Animación,0,0,7.8,0
The Reader (El lector),Ralph Fiennes,Kate Winslet,Drama,32000000,108902486,7.471,1
El bastardo,김선호,고아라,Acción,0,0,7.1,0
Mad Max: Salvajes de la autopista,Mel Gibson,Joanne Samuel,Aventura,350000,100000000,6.685,1
Men in Black 3,Will Smith,Emma Thompson,Acción,225000000,624000000,6.524,1
Insidious: Capítulo 2,Patrick Wilson,Rose Byrne,Terror,5000000,161921515,6.671,1
Scooby-Doo,Freddie Prinze Jr.,Sarah Michelle Gellar,Misterio,84000000,275650703,6.09,1
Maleficio,高英軒,蔡亘晏,Terror,0,5700000,6.8,0
Cuatro Fantásticos,Miles Teller,Kate Mara,Acción,120000000,167977596,4.42,1
Crescent City,Terrence Howard,Nicky Whelan,Crimen,0,0,6.0,0
Antz (Hormigaz),Woody Allen,Sharon Stone,Familia,60000000,171757863,6.163,1
El santuario (Sanctum),Richard Roxburgh,Alice Parkinson,Acción,30000000,108609310,6.048,1
Enredados para siempre,Zachary Levi,Mandy Moore,Animación,0,0,7.139,0
Los Mitchell contra las máquinas,Danny McBride,Abbi Jacobson,Animación,75000000,0,7.895,0
Colecciones privadas,Roland Blanche,Marie-Catherine Conti,Drama,0,0,6.05,0
Saw II,Tobin Bell,Shawnee Smith,Terror,4000000,152925093,6.598,1
Domme,Ali Asistio,Ava Mendez,Drama,0,0,4.5,0
Saw VII,Tobin Bell,Betsy Russell,Terror,20000000,136151680,5.99,1
我為卿狂,曹查理,Veronica Yip Yuk-Hing,Romance,0,0,5.059,0
Spy Kids,Daryl Sabara,Alexa PenaVega,Acción,35000000,147934180,5.8,1
Ocean's Twelve,George Clooney,Catherine Zeta-Jones,Suspense,110000000,362744280,6.566,1
The Painter,Charlie Weber,Madison Bailey,Acción,0,0,6.187,0
Erotic Ghost Story,單立文,葉子楣,Fantasía,0,0,6.2,0
"Ace Ventura, un detective diferente",Jim Carrey,Courteney Cox,Comedia,15000000,107217396,6.567,1
Mulán 2,BD Wong,Ming-Na Wen,Animación,0,0,6.506,0
Alien³,Charles S. Dutton,Sigourney Weaver,Ciencia ficción,50000000,159773545,6.371,1
Mi primer beso 2,Jacob Elordi,Joey King,Comedia,0,0,7.642,0
Un monstruo viene a verme,Lewis MacDougall,Sigourney Weaver,Drama,43000000,47300000,7.273,1
Rebeldes,C. Thomas Howell,Diane Lane,Crimen,10000000,33697647,7.2,1
Mary and Max,Philip Seymour Hoffman,Toni Collette,Animación,8240000,1740429,7.862,0
Diario de un rebelde,Leonardo DiCaprio,Lorraine Bracco,Drama,2000000,2381087,7.4,1
Thelma y Louise,Harvey Keitel,Susan Sarandon,Drama,16000000,45361000,7.6,1
Dragon Ball Z: Los mejores rivales,Toshio Furukawa,Masako Nozawa,Acción,0,16331742,7.0,0
Invicto,Wesley Snipes,Amy Aquino,Drama,20000000,14946150,6.5,0
Venganza bajo cero,Liam Neeson,Laura Dern,Acción,60000000,76419755,5.831,1
Ace Ventura: Operación África,Jim Carrey,Sophie Okonedo,Crimen,30000000,212385533,6.32,1
Suspicion,Stan Nze,Omowunmi Dada,Crimen,0,0,4.2,0
Extinción,Michael Peña,Lizzy Caplan,Acción,0,1451864,6.428,0
P.S. Chicas,권해성,Kang Eun-hye,Romance,0,0,5.2,0
El cazador de recompensas,Christoph Waltz,Rachel Brosnahan,Western,0,81403,5.9,0
Utoya. 22 de julio,Aleksander Holmen,Andrea Berntzen,Historia,688960,0,7.216,0
Centigrade,Vincent Piazza,Genesis Rodriguez,Suspense,0,0,5.9,0
Héroes de guerra,Антон Пампушный,Milena Radulović,Drama,3500000,4944386,7.5,1
Gran Torino,Clint Eastwood,Ahney Her,Drama,33000000,270000000,7.99,1
El fundador,Michael Keaton,Linda Cardellini,Drama,15000000,24121245,7.131,1
Nueve canciones,Kieran O'Brien,Margo Stilley,Drama,1000000,1574623,5.602,1
De amor y monstruos,Dylan O'Brien,Jessica Henwick,Comedia,30000000,1122066,7.304,0
Lost in Translation,Bill Murray,Scarlett Johansson,Drama,4000000,119723856,7.388,1
¡Socorro! Ya es Navidad,Chevy Chase,Beverly D'Angelo,Comedia,27000000,71300000,7.236,1
El deseo loco,Ugo Tognazzi,Catherine Spaak,Romance,0,0,6.4,0
Hunting Games,Tito Ortiz,Desconocido,Acción,0,0,4.0,0
La naranja mecánica,Malcolm McDowell,Miriam Karlin,Ciencia ficción,2200000,27033812,8.19,1
Calle Cloverfield 10,John Goodman,Mary Elizabeth Winstead,Suspense,15000000,110216998,6.993,1
Ven y mira,Алексей Кравченко,Olga Mironova,Drama,0,20929648,8.2,0
Plan oculto,Denzel Washington,Jodie Foster,Crimen,45000000,186003591,7.399,1
Wallace y Gromit: Los pantalones equivocados,Peter Sallis,Desconocido,Animación,0,0,7.8,0
20 años no importan,Pierre Niney,Virginie Efira,Comedia,0,0,6.448,0
Ong Bak: El guerrero Muay Thai,Tony Jaa,ภัทราริน ปัญญานุตธรรม,Acción,1100000,20112926,7.1,1
Movie 43,Stephen Merchant,Emma Stone,Comedia,6000000,32443111,4.603,1
El fantasma de la ópera,Gerard Butler,Emmy Rossum,Suspense,70000000,154674241,7.246,1
Hypnotic,Ben Affleck,Alice Braga,Misterio,70000000,16014123,6.233,0
El cascanueces y los cuatro reinos,Jayden Fowora-Knight,Mackenzie Foy,Fantasía,120000000,173961069,6.1,1
Imparable,마동석,송지효,Crimen,0,9512390,7.304,0
L'amica di mia madre,Raúl Martínez,Barbara Bouchet,Comedia,0,0,4.6,0
The Quest for Tom Sawyer's Gold,Stephen A. Elkins,Joey Lauren Adams,Aventura,0,107398,5.821,0
Arrástrame al infierno,Justin Long,Alison Lohman,Terror,30000000,90810892,6.433,1
Los Pitufos: La aldea escondida,Rainn Wilson,Julia Roberts,Animación,60000000,197183546,6.3,1
La otra Zoey,Drew Starkey,Josephine Langford,Romance,0,168000,7.077,0
सिंघम अगेन,Ajay Devgan,Kareena Kapoor Khan,Acción,0,5866875,4.4,0
Selena Gomez: mi mente y yo,Desconocido,Selena Gómez,Documental,0,0,8.794,0
El protector,Liam Neeson,Katheryn Winnick,Acción,23000000,23076711,6.83,1
Un monstruo viene a verme,Lewis MacDougall,Sigourney Weaver,Drama,43000000,47300000,7.273,1
Atrevida – La pasión no tiene reglas,Александр Петров,Анастасия Резник,Drama,0,0,6.4,0
Spy Kids 3-D: Game Over,Daryl Sabara,Alexa PenaVega,Acción,38000000,197101678,5.1,1
처제 길들이기,Si Woo,Rika,Drama,0,0,6.1,0
Superniños,Lyon Daniels,YaYa Gosselin,Familia,0,0,6.001,0
La bella y la bestia,Vincent Cassel,Léa Seydoux,Fantasía,33000000,47430624,6.2,1
Plan oculto,Denzel Washington,Jodie Foster,Crimen,45000000,186003591,7.399,1
Los pitufos,Hank Azaria,Jayma Mays,Animación,110000000,563749323,5.8,1
La alianza del mal,Steven Strait,Laura Ramsey,Fantasía,20000000,37597471,5.6,1
El asesino (War),李连杰,Devon Aoki,Acción,25000000,40452643,6.4,1
神雕侠侣：问世间,趙華為,王梓莼,Acción,0,0,0.0,0
Más allá de la esperanza,Josh Lucas,Chrissy Metz,Drama,14000000,49200000,7.624,1
La guerra de las galaxias. Episodio II: El ataque de los clones,Hayden Christensen,Natalie Portman,Aventura,120000000,649398328,6.572,1
Good Boy,Gard Løkke,Desconocido,Terror,8500,0,6.5,0
Cazafantasmas,Chris Hemsworth,Kristen Wiig,Acción,144000000,229147509,5.352,1
Jóvenes y brujas,Skeet Ulrich,Robin Tunney,Terror,15000000,24800000,6.8,1
Miedo profundo,Ed Westwick,Mădălina Ghenea,Terror,0,0,5.4,0
Solo en casa 3,Alex D. Linz,Rya Kihlstedt,Comedia,32000000,79082515,5.279,1
Los infalibles,Kévin Debonne,Inès Reg,Comedia,0,0,6.3,0
